System ID Object	Subject Category ID	Subject Category	Subject Category Notes	Subject Notes	Subject Object	Subject Date	Subject Date Notes	Subject Event	Subject Event ID	Subject Event Notes	Subject Place ID	Subject Place	Subject Place Role	Subject Place Notes	Subject Person ID	Subject Person name only	Subject Role	Associated Person ID	Associated Person	Associated Role	Associated Event ID	Associated Event	Associated Date	Associated Object	Associated Place ID	Associated Place	Associated Place Role
"4613"																											
"4614"																											
"4615"															"2"	"Georgia O'Keeffe"	"worn by"										
"4617"																											
"4618"																											
"4619"															"2"	"Georgia O'Keeffe"	"worn by"										
"4620"															"2"	"Georgia O'Keeffe"	"worn by"										
"4621"																											
"4622"																											
"4623"															"2"	"Georgia O'Keeffe"	"worn by"										
"4624"															"2"	"Georgia O'Keeffe"	"worn by"										
"4625"															"2"	"Georgia O'Keeffe"	"worn by"										
"4626"																											
"4627"															"2"	"Georgia O'Keeffe"	"worn by"										
"4628"															"2"	"Georgia O'Keeffe"	"worn by"										
"4629"																											
"4630"															"2"	"Georgia O'Keeffe"	"worn by"										
"4631"															"2"	"Georgia O'Keeffe"	"worn by"										
"4632"																											
"4633"															"2"	"Georgia O'Keeffe"	"worn by"										
"4642"																											
"4643"																											
"4644"																											
"4646"																											
"4647"																											
"4648"																											
"4649"																											
"4650"																											
"4651"																											
"4652"																											
"4653"																											
"4654"																											
"4655"																											
"4656"																											
"4659"																											
"4661"																											
"4662"																											
"4663"																											
"4684"																											
"4685"																											
"4686"																											
"4687"																											
"4692"															"2"	"Georgia O'Keeffe"	"worn by"										
"47"																											
"48"																											
"489"																											
"49"																											
"4912"																											
"4913"																											
"4916"															"2"	"Georgia O'Keeffe"	"Depicted"										
"4917"															"2"	"Georgia O'Keeffe"	"Depicted"										
"4919"															"2"	"Georgia O'Keeffe"	"Depicted"										
"4920"															"2"	"Georgia O'Keeffe"	"Depicted"										
"4921"																											
"4922"																											
"4924"																											
"4926"															"2"	"Georgia O'Keeffe"	"Depicted"										
"4929"																											
"4930"															"2"	"Georgia O'Keeffe"	"Depicted"										
"4931"															"2"	"Georgia O'Keeffe"	"Depicted"										
"4932"																											
"4933"															"2"	"Georgia O'Keeffe"	"Depicted"										
"4934"																											
"4935"																											
"4937"																											
"4938"															"2"	"Georgia O'Keeffe"	"Depicted"										
"4939"																											
"4940"															"964"	"Ida O'Keeffe"	"Depicted"										
"4941"															"964"	"Ida O'Keeffe"	"Depicted"										
"4942"															"964"	"Ida O'Keeffe"	"Depicted"										
"4943"															"964"	"Ida O'Keeffe"	"Depicted"										
"4944"															"964"	"Ida O'Keeffe"	"Depicted"										
"4945"															"964"	"Ida O'Keeffe"	"Depicted"										
"4946"															"964"	"Ida O'Keeffe"	"Depicted"										
"4947"															"964"	"Ida O'Keeffe"	"Depicted"										
"4948"															"964"	"Ida O'Keeffe"	"Depicted"										
"4951"															"2"	"Georgia O'Keeffe"	"Depicted"										
"4956"															"2"	"Georgia O'Keeffe"	"Depicted"										
"4957"															"2"	"Georgia O'Keeffe"	"Depicted"										
"4958"															"2"	"Georgia O'Keeffe"	"Depicted"										
"4959"															"2"	"Georgia O'Keeffe"	"Depicted"										
"4960"															"2"	"Georgia O'Keeffe"	"Depicted"										
"4961"															"2"	"Georgia O'Keeffe"	"Depicted"										
"4962"															"2"	"Georgia O'Keeffe"	"Depicted"										
"4963"															"2"	"Georgia O'Keeffe"	"Depicted"										
"4964"																											
"4965"																											
"4966"															"2"	"Georgia O'Keeffe"	"Depicted"										
"4967"															"2"	"Georgia O'Keeffe"	"Depicted"										
"4968"															"2"	"Georgia O'Keeffe"	"Depicted"										
"4969"																											
"4970"																											
"4971"																											
"4972"																											
"4973"																											
"4974"																											
"4975"															"2"	"Georgia O'Keeffe"	"Depicted"										
"4976"																											
"4977"																											
"4978"															"2"	"Georgia O'Keeffe"	"Depicted"										
"4979"																											
"4980"															"2"	"Georgia O'Keeffe"	"Depicted"										
"4981"																											
"4982"																											
"4983"															"2"	"Georgia O'Keeffe"	"Depicted"										
"4984"															"2"	"Georgia O'Keeffe"	"Depicted"										
"4985"															"2"	"Georgia O'Keeffe"	"Depicted"										
"4986"															"2"	"Georgia O'Keeffe"	"Depicted"										
"4987"																											
"4988"															"2"	"Georgia O'Keeffe"	"Depicted"										
"4989"																											
"4990"																											
"4991"															"2"	"Georgia O'Keeffe"	"Depicted"										
"4992"															"2"	"Georgia O'Keeffe"	"Depicted"										
"4993"															"2"	"Georgia O'Keeffe"	"Depicted"										
"4994"																											
"4995"															"2"	"Georgia O'Keeffe"	"Depicted"										
"4996"															"2"	"Georgia O'Keeffe"	"Depicted"										
"4997"																											
"4998"															"2"	"Georgia O'Keeffe"	"Depicted"										
"4999"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5"																											
"50"																											
"5000"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5001"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5002"																											
"5003"																											
"5004"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5005"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5006"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5007"																											
"5008"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5009"																											
"5010"																											
"5011"																											
"5012"																											
"5013"																											
"5014"																											
"5015"																											
"5016"																											
"5017"																											
"5018"																											
"5019"																											
"5020"																											
"5021"																											
"5022"																											
"5023"																											
"5024"																											
"5025"																											
"5026"																											
"5027"																											
"5028"																											
"5029"																											
"5030"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5031"																											
"5032"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5033"																											
"5034"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5035"																											
"5036"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5037"																											
"5038"																											
"5039"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5040"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5041"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5042"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5043"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5044"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5064"															"2"	"Georgia O'Keeffe"	"Depicted"										
"51"																											
"5214"																											
"5237"																											
"5238"																											
"5292"															"260"	"Alfred Stieglitz"	"Depicted"										
"5294"															"260"	"Alfred Stieglitz"	"Depicted"										
"5295"															"260"	"Alfred Stieglitz"	"Depicted"										
"53"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5307"																											
"5311"																											
"5312"																											
"5313"																											
"5314"																											
"5315"																											
"5316"																											
"5317"																											
"5318"																											
"5319"																											
"5320"																											
"5321"																											
"5322"																											
"5323"																											
"5324"																											
"5326"																											
"5327"																											
"5376"																											
"538"																											
"539"																											
"54"																											
"540"																											
"541"																											
"542"																											
"543"																											
"544"																											
"5454"																											
"5456"																											
"5457"																											
"5458"																											
"5459"																											
"5460"																											
"5461"																											
"5462"																											
"5463"																											
"5464"																											
"5465"																											
"5466"																											
"5467"																											
"5468"																											
"5469"																											
"5470"																											
"5471"																											
"5472"																											
"5473"																											
"5474"																											
"5475"																											
"5476"																											
"5477"																											
"5478"																											
"5479"																											
"5480"																											
"5486"																											
"5487"																											
"5488"																											
"5489"																											
"5490"																											
"5491"																											
"5492"																											
"5493"																											
"5494"																											
"5495"																											
"5496"																											
"5497"																											
"5498"																											
"5499"																											
"55"																											
"5500"																											
"5501"																											
"5502"																											
"5503"																											
"5504"											"1283"	"Bisti Badlands/New Mexico"	"Depiction"														
"5505"																											
"5506"																											
"5507"																											
"5508"																											
"5509"																											
"5510"																											
"5511"																											
"5512"																											
"5513"																											
"5514"																											
"5515"																											
"5516"																											
"5517"																											
"5518"																											
"5519"																											
"5520"																											
"5521"																											
"5522"																											
"5523"																											
"5524"																											
"5525"																											
"5526"																											
"5527"																											
"5528"																											
"5529"																											
"5530"																											
"5532"																											
"5533"																											
"5534"																											
"5535"																											
"5536"																											
"5537"															"1476"	"An American Place (New York City)"	"Depicted"										
"5538"															"1476"	"An American Place (New York City)"	"Depicted"										
"5539"															"1476"	"An American Place (New York City)"	"Depicted"										
"5540"															"1476"	"An American Place (New York City)"	"Depicted"										
"5541"															"1476"	"An American Place (New York City)"	"Depicted"										
"5542"															"1476"	"An American Place (New York City)"	"Depicted"										
"5543"															"1476"	"An American Place (New York City)"	"Depicted"										
"5544"															"1476"	"An American Place (New York City)"	"Depicted"										
"5545"															"1476"	"An American Place (New York City)"	"Depicted"										
"5546"															"1476"	"An American Place (New York City)"	"Depicted"										
"5547"															"1476"	"An American Place (New York City)"	"Depicted"										
"5548"															"1476"	"An American Place (New York City)"	"Depicted"										
"5549"															"1476"	"An American Place (New York City)"	"Depicted"										
"555"															"964"	"Ida O'Keeffe"	"Depicted"										
"5550"															"260, 1476, 1476"	"Alfred Stieglitz, An American Place (New York City), An American Place (New York City)"	"Depicted, Depicted, Depicted"										
"5551"															"260, 1476"	"Alfred Stieglitz, An American Place (New York City)"	"Depicted, Depicted"										
"5552"															"260, 1476"	"Alfred Stieglitz, An American Place (New York City)"	"Depicted, Depicted"										
"5553"															"260, 1476"	"Alfred Stieglitz, An American Place (New York City)"	"Depicted, Depicted"										
"5554"															"260, 1476"	"Alfred Stieglitz, An American Place (New York City)"	"Depicted, Depicted"										
"5555"															"260, 1476"	"Alfred Stieglitz, An American Place (New York City)"	"Depicted, Depicted"										
"5556"															"260, 1476"	"Alfred Stieglitz, An American Place (New York City)"	"Depicted, Depicted"										
"5557"															"260, 1476"	"Alfred Stieglitz, An American Place (New York City)"	"Depicted, Depicted"										
"5558"															"260, 1476"	"Alfred Stieglitz, An American Place (New York City)"	"Depicted, Depicted"										
"5559"															"260, 1476"	"Alfred Stieglitz, An American Place (New York City)"	"Depicted, Depicted"										
"556"																											
"5560"															"260, 1476"	"Alfred Stieglitz, An American Place (New York City)"	"Depicted, Depicted"										
"5561"															"1476"	"An American Place (New York City)"	"Depicted"										
"5562"															"1476"	"An American Place (New York City)"	"Depicted"										
"5563"															"1476"	"An American Place (New York City)"	"Depicted"										
"5564"															"1476"	"An American Place (New York City)"	"Depicted"										
"5565"															"1476"	"An American Place (New York City)"	"Depicted"										
"5566"	"252"	"Exhibition Installation Photographs"													"1476"	"An American Place (New York City)"	"Depicted"										
"5567"	"252"	"Exhibition Installation Photographs"													"1476"	"An American Place (New York City)"	"Depicted"										
"5568"	"252"	"Exhibition Installation Photographs"													"1476"	"An American Place (New York City)"	"Depicted"										
"5569"	"252"	"Exhibition Installation Photographs"													"1476, 296"	"An American Place (New York City), Arthur Dove"	"Depicted, Artist"										
"557"																											
"5570"	"252"	"Exhibition Installation Photographs"													"1476"	"An American Place (New York City)"	"Depicted"										
"5571"	"252"	"Exhibition Installation Photographs"													"1476"	"An American Place (New York City)"	"Depicted"										
"5573"															"1476"	"An American Place (New York City)"	"Depicted"										
"5574"	"252"	"Exhibition Installation Photographs"		"Three O'Keeffe paintings that were identified in the Adams Photograph"	"Title East River No. I; Artist Georgia O'Keeffe (American, b.1887, d.1986), Title New York, Night; Artist Georgia O'Keeffe (American, b.1887, d.1986), Title Red Hills Grey Sky; Artist Georgia O'Keeffe (American, b.1887, d.1986)"										"1476"	"An American Place (New York City)"	"Depicted"										
"5575"	"252"	"Exhibition Installation Photographs"													"1476"	"An American Place (New York City)"	"Depicted"										
"5576"				"O'Keeffe painting identified in Adams photograph. CR 614"	"Title East River No. I; Artist Georgia O'Keeffe (American, b.1887, d.1986)"										"1476"	"An American Place (New York City)"	"Depicted"										
"5577"				"O'Keeffe painting in Adams photograph: Cross By The Sea, Canada, 1932. Catalogue Raisonné no. 813."	"Title Cross by the Sea, Canada; Artist Georgia O'Keeffe (American, b.1887, d.1986)"										"1476"	"An American Place (New York City)"	"Depicted"							"Title Cross by the Sea, Canada; Artist Georgia O'Keeffe (American, b.1887, d.1986)"			
"5578"															"1476"	"An American Place (New York City)"	"Depicted"										
"5579"	"252"	"Exhibition Installation Photographs"		"One of O'Keeffe's paintings identified from this photograph.  Catalogue Raisonné no.1065."	"Title Dead Cottonwood Tree, Abiquiu; Artist Georgia O'Keeffe (American, b.1887, d.1986)"										"1476, 2, 1476"	"An American Place (New York City), Georgia O'Keeffe, An American Place (New York City)"	"Depicted, Artist, Depicted"										
"558"																											
"5580"	"252"	"Exhibition Installation Photographs"													"1476, 2"	"An American Place (New York City), Georgia O'Keeffe"	"Depicted, Artist"										
"5581"	"252"	"Exhibition Installation Photographs"													"1476, 1222"	"An American Place (New York City), John Marin"	"Depicted, Artist"										
"5582"	"252"	"Exhibition Installation Photographs"													"1476, 1222"	"An American Place (New York City), John Marin"	"Depicted, Artist"										
"5583"	"252"	"Exhibition Installation Photographs"													"1476, 1222"	"An American Place (New York City), John Marin"	"Depicted, Artist"										
"5584"	"252"	"Exhibition Installation Photographs"													"1476, 1222"	"An American Place (New York City), John Marin"	"Depicted, Artist"										
"5585"	"252"	"Exhibition Installation Photographs"													"1476, 1222"	"An American Place (New York City), John Marin"	"Depicted, Artist"										
"5586"																											
"5587"																											
"5588"																											
"5589"																											
"559"																											
"5590"																											
"5591"																											
"5592"																											
"5593"																											
"5594"																											
"5595"																											
"5596"																											
"5597"																											
"5598"																											
"5599"																											
"56"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5600"																											
"5601"																											
"5602"																											
"5603"																											
"5604"																											
"5605"																											
"5606"																											
"5607"																											
"5608"																											
"5609"																											
"5610"																											
"5611"																											
"5612"																											
"5613"																											
"5614"																											
"5615"																											
"5616"																											
"5617"																											
"5618"																											
"5619"																											
"5620"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5621"																											
"5622"																											
"5623"																											
"5624"																											
"5625"																											
"5627"																											
"5628"																											
"5629"																											
"5630"																											
"5631"																											
"5632"																											
"5633"																											
"5634"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5636"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5652"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5654"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5660"															"2"	"Georgia O'Keeffe"	"Depicted"										
"57"																											
"572"																											
"573"																											
"574"																											
"575"																											
"5756"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5757"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5758"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5759"															"2"	"Georgia O'Keeffe"	"Depicted"										
"576"																											
"5760"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5761"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5762"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5763"																											
"5764"																											
"5765"																											
"5766"																											
"5767"																											
"5768"																											
"5769"																											
"577"																											
"5770"																											
"5771"																											
"5772"																											
"5773"																											
"5778"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5779"															"2"	"Georgia O'Keeffe"	"Depicted"										
"578"																											
"5780"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5781"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5782"																											
"5783"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5784"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5785"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5786"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5787"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5788"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5789"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5790"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5793"															"2, 260, 1476"	"Georgia O'Keeffe, Alfred Stieglitz, An American Place (New York City)"	"Depicted, Depicted, Depicted"										
"5794"															"2, 260, 1476"	"Georgia O'Keeffe, Alfred Stieglitz, An American Place (New York City)"	"Depicted, Depicted, Depicted"										
"5851"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5852"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5853"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5854"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5860"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5872"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5873"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5885"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5891"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5892"																											
"59"																											
"5903"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5907"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5908"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5909"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5910"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5911"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5912"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5913"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5914"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5915"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5916"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5917"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5918"																											
"5919"																											
"5920"																											
"5921"																											
"5922"																											
"5923"																											
"5924"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5925"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5926"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5927"																											
"5928"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5929"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5930"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5931"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5932"															"2"	"Georgia O'Keeffe"	"Depicted"				"151"	"Georgia O'Keeffe rafts the Colorado River at age 73.; 1961; Glen Canyon/Arizona"			"1219"	"Glen Canyon/Arizona"	
"5933"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5934"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5935"																											
"5936"																											
"5937"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5938"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5939"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5940"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5941"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5942"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5943"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5944"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5945"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5946"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5947"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5948"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5949"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5950"																											
"5951"															"955, 2"	"Catherine Klenert, Georgia O'Keeffe"	"Sister, Depicted"										
"5952"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5953"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5954"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5955"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5956"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5957"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5958"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5959"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5960"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5961"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5962"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5963"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5964"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5965"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5966"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5967"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5968"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5969"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5970"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5971"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5972"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5973"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5974"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5975"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5976"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5977"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5978"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5979"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5980"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5981"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5982"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5983"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5984"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5985"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5986"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5987"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5988"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5989"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5990"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5991"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5992"															"2"	"Georgia O'Keeffe"	"Depicted"										
"5993"																											
"5994"																											
"5995"																											
"5996"																											
"5997"																											
"5998"																											
"5999"																											
"60"																											
"600"																											
"6000"																											
"6001"																											
"6002"																											
"6003"																											
"6004"																											
"6005"																											
"6006"																											
"6007"																											
"6008"																											
"6009"																											
"601"																											
"6010"																											
"6011"																											
"6012"																											
"6013"																											
"6014"																											
"6015"																											
"6016"																											
"6017"																											
"6018"																											
"6019"																											
"602"																											
"6020"																											
"6021"																											
"6022"																											
"6023"																											
"6024"																											
"6025"																											
"6026"																											
"6027"																											
"6028"																											
"6029"																											
"603"																											
"6030"																											
"6031"																											
"6032"																											
"6033"																											
"6034"																											
"6035"																											
"6036"																											
"6037"																											
"6038"																											
"6039"																											
"604"																											
"6040"																											
"6041"																											
"6042"																											
"6043"																											
"6044"																											
"6045"																											
"6046"																											
"6047"																											
"6048"																											
"6049"																											
"605"																											
"6050"																											
"6051"																											
"6052"																											
"6053"																											
"6054"																											
"6055"																											
"6056"																											
"6057"																											
"6058"																											
"6059"																											
"606"																											
"6060"	"252"	"Exhibition Installation Photographs"													"1459, 2"	"291 (Art Gallery) (New York City), Georgia O'Keeffe"	"Depicted, Artist"										
"6061"	"252"	"Exhibition Installation Photographs"													"1459, 2"	"291 (Art Gallery) (New York City), Georgia O'Keeffe"	"Depicted, Artist"										
"6062"	"252"	"Exhibition Installation Photographs"													"1459"	"291 (Art Gallery) (New York City)"	"Depicted"										
"6063"																											
"607"																											
"608"																											
"609"																											
"6091"	"252"	"Exhibition Installation Photographs"													"1476"	"An American Place (New York City)"	"Depicted"										
"6092"	"252"	"Exhibition Installation Photographs"													"1476"	"An American Place (New York City)"	"Depicted"										
"6093"	"252"	"Exhibition Installation Photographs"													"1476, 2"	"An American Place (New York City), Georgia O'Keeffe"	"Depicted, Artist"										
"6094"	"252"	"Exhibition Installation Photographs"													"1476, 2"	"An American Place (New York City), Georgia O'Keeffe"	"Depicted, Artist"										
"6095"	"252"	"Exhibition Installation Photographs"													"1476"	"An American Place (New York City)"	"Depicted"										
"6096"	"252"	"Exhibition Installation Photographs"													"1476"	"An American Place (New York City)"	"Depicted"										
"6097"	"252"	"Exhibition Installation Photographs"													"1476"	"An American Place (New York City)"	"Depicted"										
"6098"	"252"	"Exhibition Installation Photographs"													"1476"	"An American Place (New York City)"	"Depicted"										
"6099"	"252"	"Exhibition Installation Photographs"													"1476"	"An American Place (New York City)"	"Depicted"										
"61"																											
"610"																											
"6100"	"252"	"Exhibition Installation Photographs"													"1476, 2"	"An American Place (New York City), Georgia O'Keeffe"	"Depicted, Artist"										
"6101"	"252"	"Exhibition Installation Photographs"													"1476"	"An American Place (New York City)"	"Depicted"										
"6102"	"252"	"Exhibition Installation Photographs"													"1476"	"An American Place (New York City)"	"Depicted"										
"6103"	"252"	"Exhibition Installation Photographs"													"1476"	"An American Place (New York City)"	"Depicted"										
"6104"	"252"	"Exhibition Installation Photographs"													"1476, 2"	"An American Place (New York City), Georgia O'Keeffe"	"Depicted, Artist"										
"6105"	"252"	"Exhibition Installation Photographs"													"1476"	"An American Place (New York City)"	"Depicted"										
"6106"	"252"	"Exhibition Installation Photographs"													"1476"	"An American Place (New York City)"	"Depicted"										
"6107"	"252"	"Exhibition Installation Photographs"													"1476"	"An American Place (New York City)"	"Depicted"										
"6108"	"252"	"Exhibition Installation Photographs"													"1476"	"An American Place (New York City)"	"Depicted"										
"6109"	"252"	"Exhibition Installation Photographs"													"1476"	"An American Place (New York City)"	"Depicted"										
"611"																											
"6110"	"252"	"Exhibition Installation Photographs"													"1476"	"An American Place (New York City)"	"Depicted"										
"6111"	"252"	"Exhibition Installation Photographs"													"1476"	"An American Place (New York City)"	"Depicted"										
"6112"	"252"	"Exhibition Installation Photographs"													"1476"	"An American Place (New York City)"	"Depicted"										
"6113"	"252"	"Exhibition Installation Photographs"													"1476"	"An American Place (New York City)"	"Depicted"										
"6114"	"252"	"Exhibition Installation Photographs"													"1476"	"An American Place (New York City)"	"Depicted"										
"6115"	"252"	"Exhibition Installation Photographs"													"1476"	"An American Place (New York City)"	"Depicted"										
"6116"	"252"	"Exhibition Installation Photographs"													"1476"	"An American Place (New York City)"	"Depicted"										
"6117"	"252"	"Exhibition Installation Photographs"													"1476"	"An American Place (New York City)"	"Depicted"										
"6118"	"252"	"Exhibition Installation Photographs"													"1476"	"An American Place (New York City)"	"Depicted"										
"6119"	"252"	"Exhibition Installation Photographs"													"1476"	"An American Place (New York City)"	"Depicted"										
"612"																											
"6120"	"252"	"Exhibition Installation Photographs"													"1476"	"An American Place (New York City)"	"Depicted"										
"6121"	"252"	"Exhibition Installation Photographs"													"1476"	"An American Place (New York City)"	"Depicted"										
"6122"	"252"	"Exhibition Installation Photographs"													"1476"	"An American Place (New York City)"	"Depicted"										
"6123"	"252"	"Exhibition Installation Photographs"													"1476"	"An American Place (New York City)"	"Depicted"										
"6124"	"252"	"Exhibition Installation Photographs"													"1476"	"An American Place (New York City)"	"Depicted"										
"6125"	"252"	"Exhibition Installation Photographs"													"1476"	"An American Place (New York City)"	"Depicted"										
"6126"	"252"	"Exhibition Installation Photographs"													"1476"	"An American Place (New York City)"	"Depicted"										
"6127"	"252"	"Exhibition Installation Photographs"													"1476"	"An American Place (New York City)"	"Depicted"										
"6128"	"252"	"Exhibition Installation Photographs"													"1476"	"An American Place (New York City)"	"Depicted"										
"6129"	"252"	"Exhibition Installation Photographs"													"1476"	"An American Place (New York City)"	"Depicted"										
"613"																											
"6130"	"252"	"Exhibition Installation Photographs"													"1476"	"An American Place (New York City)"	"Depicted"										
"6131"	"252"	"Exhibition Installation Photographs"													"1476"	"An American Place (New York City)"	"Depicted"										
"6132"	"252"	"Exhibition Installation Photographs"													"1476"	"An American Place (New York City)"	"Depicted"										
"6133"	"252"	"Exhibition Installation Photographs"													"1476"	"An American Place (New York City)"	"Depicted"										
"6134"	"252"	"Exhibition Installation Photographs"													"1476"	"An American Place (New York City)"	"Depicted"										
"6135"	"252"	"Exhibition Installation Photographs"													"1476"	"An American Place (New York City)"	"Depicted"										
"6136"	"252"	"Exhibition Installation Photographs"													"1476"	"An American Place (New York City)"	"Depicted"										
"6138"	"252"	"Exhibition Installation Photographs"													"1476, 1476"	"An American Place (New York City), An American Place (New York City)"	"Depicted, Depicted"										
